# Constructed from biom file
#OTU ID	N0446	N0477	N0539	N0722	N0799	N0879	N0900	N0950	N0967	N1131	N1140	N1191	N1208	N1289	N1358	N1418	N1466	N1539	N1542	N1593	N1625	N1628	O0024	O0027	O0038	O0046	O0134	O0143	O0159	O0171	O0202	O0211	O0217	O0226	O0238	O0241	O0346	O0359	O0367	O0379	O0412	O0415	O0490	O0529	O0532	O0540	O0599	O0602	O0605	O0616	O0624	O0657	O0669	O0816	O0886	O0895	O0898	O0901	O0920	O0923	O0935	O0947	O0964	O1002	O1008	O1020	O1023	O1040	O1046	O1132	O1135	O1138	O1141	O1150	O1153	O1168	O1180	O1204	O1216	O1239	O1242	O1264	O1306	O1318	O1321	O1348	O1367	O1399	O1405	O1497	O1538	O1547	O1634	O1653	P0022	P0025	P0037	P0040	P0043	P0052	P0055	P0068	P0101	P0114	P0120	P0123	P0129	P0292	P0301	P0313	P0374	P0384	P0403	P0412	P0418	P0484	P0523	P0576	P0685	P0691	P0694	P0788	P0797	P0818	P0929	P0932	P0953	P0956	P0959	P1122	P1415	P1731	P2400	P3634	taxonomy
OTU_28	927.7811389	6708.660175	1733.839293	37896.14016	667.0673401	2930.886208	3155.002564	572.0306932	11741.49948	2049.570219	4154.578842	6467.866827	48122.40237	414.8551625	6053.828012	1455.965528	3699.108976	867.9680804	3026.469713	8089.973109	1137.117283	1026.283223	15066.56544	10529.48338	640.4273255	19567.25876	942.3401173	7632.590561	806.7003443	1904.986778	1575.503163	1227.709906	2848.976627	4753.342306	4573.645693	555.6328177	574.8211062	2343.551733	567.9937656	2002.66941	1953.015358	23828.49758	5487.41597	12149.30009	1356.022619	2281.30176	4310.976584	12528.68128	614.4832237	4772.688085	3259.796691	855.9413236	5192.715667	984.0926038	28101.6942	9017.818522	1954.097109	17733.0299	4448.721691	1340.865389	1586.707378	55085.09247	1403.137123	2066.481752	378.0564563	3042.714865	3756.585851	5550.409179	274.4265933	16640.27138	3612.372633	3558.132693	610.3703731	3043.286954	2972.663304	3885.675691	2762.922871	2518.983038	10275.14341	677.3352319	22019.86045	1089.462229	2676.701041	1004.829248	1798.915141	2231.43016	25007.3283	1569.892461	2248.191223	21151.9411	3083.455996	3659.931258	1684.56468	863.2701762	2826.968118	2830.957126	4565.532481	346.1245429	4049.781384	2801.119075	431.0467379	729.086047	13121.83402	2857.420326	6192.98981	18400.79348	11445.09331	5226.952027	2075.085704	5647.321139	12868.12863	960.1459244	433.4074072	6537.111431	6961.592491	6377.864487	5385.047422	2069.977676	2092.493167	3178.770721	594.2383977	3967.085328	2856.421715	31777.65319	4507.065327	5962.185979	11987.11485	5462.454131	1426.950955	879.490999	2051.627692	1698.285784	958.5151191	626.4160887	k__Bacteria: p__Actinobacteria: c__Actinobacteria: o__Actinomycetales: f__Corynebacteriaceae: g__Corynebacterium: s__
OTU_41490	1942.418384	613.2873224	859.3884912	3079.829595	537.0457399	392.7093395	5239.225771	4059.789024	4124.902746	1492.143449	452.9376068	2232.631854	2233.447677	1576.449618	3195.913399	2572.751793	7973.452434	1198.530534	833.5133023	2930.991605	2626.740924	1606.429409	2229.507792	12570.45695	16152.44625	1016.67141	2281.455021	8348.239794	2382.351594	297660.1659	568.7288991	1078.786515	8728.318013	4191.23393	3775.370778	1170.27089	6022.557499	3575.620318	1436.289291	2578.141583	18433.00889	1915.957146	773.9409587	678.8232297	9235.29796	18761.50001	6591.878384	261.7547547	2808.130088	466.1057711	1554.154361	1373.200828	980.5152805	3964.247311	4052.881804	838.6913667	1626.211837	1578.746956	512.1500639	2174.306926	670.083594	1327.373384	376.9149383	8297.786643	1239.041194	1379.462781	3519.465614	2904.655957	5222.098281	1351.639541	2183.50729	912.3113756	435979.4193	2941.893758	359.4310942	18975.23137	748.5469831	20471.81047	642.9525218	4233.345199	3094.850379	2550.912864	361.8077456	5646.913292	5190.024122	7553.981914	3993.834035	13225.43905	5074.632784	8141.908476	1027.675515	1982.023798	1549.711077	3141.285334	19121.32814	5709.022097	2261.208112	4248.443077	944.5057548	1035.701968	2850.186594	29166.59128	2389.794306	747.178833	4488.803765	8038.147136	682.8480516	573.2105836	2190.138597	954.893895	5008.209013	17940.26083	1307.680475	1023.571821	1063.939149	4765.784589	678.1887557	796.7590285	1818.067834	316.3814507	265.8434937	445.4618584	6471.814121	3371.472928	2244.724886	1463.767852	2085.987175	134.0789945	1178.437025	2025.235672	168.6667698	2980.697117	392.6956215	553.8235992	k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Pseudomonadales: f__Moraxellaceae: g__Acinetobacter: s__johnsonii
OTU_34504	90.80411147	49.21923734	33.47180102	47.4538028	340.1289686	248.3709553	16.27088749	107.3156409	12.06111914	79.21327787	147.2911607	32.70016352	71.26739476	55.91526103	115.8399593	53.96033723	19.61545024	67.17570332	30.37861694	5.949238712	237.5311658	87.79909687	4.829956222	11.19363931	27.07034301	34.21490323	16.53228276	17.27170237	17.58193058	69.94154354	26.28272191	47.21961177	14.78707592	27.78482463	13.14805744	22.61868107	83.61034272	33.81635051	50.13141204	15.7483833	14.67206863	8.779844355	51.54064386	118.5896004	95.07169654	9.292471527	9.022554591	10.77180061	52.4203698	23.50113131	38.47313528	25.86297524	9.066852	105.3975781	35.70191864	44.69151227	93.32754577	39.02270019	586.6446186	137.7660036	240.2186469	27.08925274	20.05989868	36.25406583	70.56190708	50.58852776	102.3156854	29.09019486	125.2237853	104.1726043	272.8486585	26.03223121	97.6592597	24.60276078	171.8332863	9.69298582	56.79477656	25.56406724	53.22654931	15.39398254	12.66075155	123.0496001	58.83602592	261.1420644	34.30693911	75.35144054	61.15411361	53.6257032	32.40506248	4.804295653	25.33759105	51.97369278	30.95000725	13.43336065	49.52038591	136.8370719	176.5713356	90.90819708	55.68137754	62.04341268	93.8333035	17.32169874	13.14348211	17.53940923	18.56411814	20.79055192	11.66596899	113.1084429	16.53454744	116.9951341	21.067036	7.891610338	93.64251818	56.16651268	106.8910827	5.032507486	28.14791204	34.19566646	64.42302035	38.54101308	43.43847936	63.5195613	12.1510086	6.403557317	20.13206176	22.84060679	31.03614681	18.34099454	71.00398012	14.74874579	562.7072407	16.60335264	25.33520139	62.80473806	k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Sphingomonadales: f__Sphingomonadaceae: g__Kaistobacter: s__
OTU_49	1180.453449	794.539117	128.8664339	296.3917847	151.6918669	483.6697552	651.6103037	435.011616	1200.081354	1187.025638	196.3882143	1041.894865	520.6143583	221.857326	1884.3829	1023.319252	2003.969137	191.3782627	149.9944211	586.0000131	35158.40293	388.1644283	1208.455047	2295.628862	1490.293621	384.9176613	6910.494193	7328.45841	2181.193623	38810.1944	10407.95788	301.4790598	3498.622163	671.1103795	3213.760896	469.091777	1077.789574	6117.089451	498.8805567	2436.406134	686.326766	461.4295978	579.4165931	821.9486095	353.5999941	385.6375684	4076.390164	160.499829	1499.805025	954.7334597	364.6932615	310.3557029	437.7994251	1398.427286	11739.50489	1206.090422	1679.895824	336.7101559	507.4941542	120.6522143	524.6880972	731.4098239	1089.569233	8187.925837	186.4388004	304.7650331	5575.962399	3327.191037	387.6608673	1816.509788	484.6653801	988.0415028	769.0666701	2068.86852	272.726225	3025.423199	677.4513636	2307.881823	838.9229988	16802.53195	302.4512871	596.3172929	160.2774499	439.3999083	3748.253014	693.5757595	123.8762814	10808.26048	6879.95482	9413.674168	5312.734558	3647.991355	1158.414557	639.8521781	1177.723961	1384.073334	797.3085505	946.1186437	313.7271645	895.3992511	3434.68988	711.7643482	1363.05641	614.8815749	1555.6731	4362.550811	1912.441183	311.5274911	1280.738487	286.9050798	554.4460839	1968.956779	340.5935838	194.487029	653.7756919	1754.66761	1305.359421	1273.218648	3568.365997	163.9431154	916.5519146	441.3372116	7262.564374	2657.476287	312.0469573	486.7412067	841.5570576	68.30439345	2956.972204	2057.061913	305.3450144	1227.857459	1249.869935	19.57550277	k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Caulobacterales: f__Caulobacteraceae: g__Brevundimonas: s__diminuta
OTU_28490	219.114269	260.1588259	301.2462092	2955.360604	604.8830966	645.43768	458.6840663	996.5023802	464.3530869	17.60295064	81.59792001	42.84849014	390.1587883	64.93385152	731.5372775	243.785095	517.7566516	4268.798471	3053.051003	4561.083013	54.32893687	270.9589353	2909.565628	45.70736052	52.71593113	700.1835553	132.2582621	105.1321014	501.0850216	677.3286322	187.6294314	297.846782	227.7209692	192.3564782	231.0301521	106.2094589	148.930923	327.4156728	329.9912366	352.3700764	1930.19214	390.2153047	362.4471085	318.965132	573.7660282	1500.734152	304.9623452	759.4119427	637.7811659	1374.816182	521.7918972	1688.482812	914.4567874	220.7239135	167.0849792	207.7865116	80.9389335	2826.358428	270.0427609	106.1054935	177.0032135	151.6998153	3211.695357	526.2332585	214.275149	818.0535098	101.8307769	279.9931255	35.96853408	70.31650791	336.7526864	967.3340462	105.7975313	654.5825443	877.5583733	161.1458893	176.5132624	732.133802	655.654312	292.4856683	2622.182321	467.5884805	313.7921383	23.27570574	842.719171	180.672204	992.5783055	17.42835354	152.6638499	448.1721516	552.7030455	1317.603347	19.89643323	300.4830671	230.3774475	71.78338196	163.5680202	340.7373905	366.0842807	292.5910939	174.9600138	593.6618568	204.1105457	608.8680631	89.10776705	110.8829436	944.9434883	295.2322069	1316.56334	215.0574456	173.3242507	1025.909344	488.9299622	177.7209058	329.3736851	50.32507486	450.3665926	42.1746553	849.212541	822.0165328	568.1753101	2833.632377	1390.823139	457.8543482	272.6216697	205.9592647	135.4847178	1051.761169	206.1405874	241.4136811	26.1724298	358.9486713	1009.185522	674.5391997	k__Bacteria: p__Actinobacteria: c__Actinobacteria: o__Actinomycetales: f__Micrococcaceae: g__Rothia: s__mucilaginosa
OTU_3	4076.973005	12009.49391	6445.832082	24955.25476	10005.06792	12247.5204	25666.93761	7391.36477	13110.43651	4404.845015	31815.58222	36997.41605	68100.22342	4862.823992	17177.63781	17248.99994	6277.400249	10479.40972	28293.88435	18154.10193	6183.391094	7944.768038	19206.80391	24800.4407	5939.090781	112783.3187	6001.218641	17480.46469	5628.803364	6681.257975	9523.106238	5884.290083	25367.72164	14958.92212	12693.51031	11279.83791	4065.552915	6900.894785	4371.653815	14281.15893	10369.89206	49476.37402	28613.37035	12607.30131	21931.53926	91230.38796	11795.18562	14916.78948	2098.270913	22699.15521	8769.470273	6388.154885	18656.99089	4929.628026	34822.9374	5409.994622	9806.825473	21711.11545	9172.142053	5572.249785	14381.5111	105494.5799	9649.867048	4646.013466	5536.843957	14367.14188	10153.98318	8050.711427	1162.982602	24621.19503	28996.63217	21879.49869	2307.20001	7496.386655	13228.01014	12689.33006	6644.988857	7499.759397	27426.18923	6473.169659	41071.47803	3549.507696	16089.28612	3255.192602	14409.79409	10425.04305	95870.83349	22569.71784	18208.76466	54509.53848	6621.270828	15500.10035	34792.22958	17457.71269	8476.598232	8111.522162	12760.35873	6135.293212	21332.20059	18582.0021	4688.732884	12978.67646	16191.99681	19019.23424	16518.35232	19435.98971	32950.14055	9275.850865	11533.53578	10415.47967	23250.34701	14445.59272	4519.701718	60196.25039	25641.43065	20928.52113	34051.05697	16219.0046	6830.513482	11068.17362	14135.74995	9628.575577	10154.50442	63600.13128	15109.95119	45970.6592	38010.3271	59027.01245	5734.144007	9039.42867	15691.82569	5366.045446	11299.49982	4632.868989	k__Bacteria: p__Actinobacteria: c__Actinobacteria: o__Actinomycetales: f__Corynebacteriaceae: g__Corynebacterium: s__
OTU_38089	4763.925848	6957.100135	6393.95079	14026.09942	13652.26802	5228.317545	16387.10811	7868.536102	13942.65373	19411.9472	31572.86298	21296.82719	6612.164728	6316.620779	10014.60251	7130.473134	4780.239605	27443.44956	27617.96013	9034.910524	3710.792734	9181.517039	14773.87009	14431.39948	4077.64851	32479.71885	7885.898876	5984.2694	8793.033753	6880.039204	13165.45345	10562.66393	2432.966891	7651.513244	9603.716809	29006.98334	5999.04209	11913.05464	6082.44909	16029.88566	7384.941211	14468.20796	13156.9963	8006.842673	11313.53189	38858.01844	19814.43214	13979.64283	2809.586209	6649.840948	4884.485133	8356.204144	12575.72372	24139.48225	13525.31486	7764.134541	6576.701301	16767.4968	7181.740668	6996.972742	5844.266817	62482.26442	22705.69373	10322.52129	15547.57176	20508.09561	2996.734292	4996.968222	2268.681983	9047.390685	7732.387376	9741.379248	3983.683969	7386.047	4326.835716	9066.576611	13546.98429	12111.30629	11628.79133	11460.82	16800.81731	8738.41468	20210.51304	7286.998996	5621.939689	20314.91962	12800.0264	21192.87791	7710.964644	20146.47066	4736.411724	13064.36026	15282.67144	11146.86126	3623.600413	3284.089725	6481.810542	7754.805908	12092.41618	26541.18489	5679.847152	64339.08792	7477.868175	20312.13926	3757.377511	3915.553945	16438.90577	4628.819244	4852.200735	4664.756196	11700.82331	5589.890656	7359.638973	54421.15926	8167.22447	12081.37297	31120.15562	31307.2725	5142.128352	13508.33747	9943.067927	6415.475691	12388.42062	12579.78835	11814.16491	13242.43249	8245.468618	14755.64633	3873.152593	9415.909812	7171.245766	4982.587064	11333.28009	3994.218211	k__Bacteria: p__Firmicutes: c__Bacilli: o__Bacillales: f__Staphylococcaceae: g__Staphylococcus: s__
OTU_44	20734.92145	2575.025496	551.4479218	252.8276379	6963.693095	217.3245859	676.404037	247.2092443	235.1918232	621.9709226	212.9844014	146.5869399	382.9112566	535.7042751	438.7636816	238.9672077	799.671727	494.8771238	806.9320125	3271.089752	496.5412137	3564.055205	1621.899299	2028.847125	2447.72891	4782.754687	3190.730572	2655.336504	1709.584191	1884.740542	3389.741051	1783.448414	1600.94742	805.7599142	681.8206927	6181.783879	1482.777172	6738.366589	1374.476773	723.1132667	1992.140874	18479.62129	1123.087256	3279.615845	5242.286705	257.0917122	1042.105055	1061.02236	1937.3695	1726.353938	2602.547297	1105.950084	2156.615511	1325.107231	441.2757144	231.0028816	2420.734838	2500.797615	1475.923366	987.4656407	271.8263636	1493.520801	3729.029586	46473.31796	651.8884443	3180.907916	273.4883723	1934.497958	2648.349843	391.9494237	258.4882027	4627.820739	1729.382724	836.4938664	112.453588	141.7599176	126.6646096	2001.64011	595.774444	577.2743454	437.4993036	1121.644432	350.3110509	660.8029629	74.77153396	218.3479243	84.67492654	1089.942418	876.3769119	656.1295206	7228.084661	4920.644481	607.946571	1006.08801	1212.172925	262.4579903	1157.979457	3171.012593	881.7603219	641.5852902	4292.873635	1516.43599	1366.148994	805.8105725	1266.072857	1319.045016	412.9753023	655.6455505	4073.699127	472.3496491	469.2203473	3477.569622	13294.7515	1340.451549	723.3791876	343.8880115	1283.368864	897.0663168	3757.451745	404.3930179	1239.734201	937.9446908	1288.941605	381.0116604	739.8532698	2735.753368	282.3095661	1927.069322	388.2314397	2735.504219	469.6497126	1417.610061	16003.40221	8928.060556	k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Pseudomonadales: f__Pseudomonadaceae: g__Pseudomonas: s__
OTU_7432	0.658000808	3.125030942	0	3.111724774	0	0	13.17167082	5.749052193	271.3751807	9.975005362	0.691507797	30.44497983	0	0	0.793424379	208.1327293	1667.769443	0.483278441	7.594654235	0	0	0.840182745	0	81.15388501	217.987499	1.221960829	25757.29654	532.4189992	2.585578027	5.521700806	0	25.4259448	15.77288098	194.4937724	202.8557433	0.983420916	0	0	18.00837132	38.71477562	53.79758498	1.951076523	2.493902122	4.089296565	20.01509401	342.2727012	0	0	4.36836415	50.91911785	23.2441859	24.63140499	1032.325863	9.54688207	29.27557328	0	0	0	2.327954836	0.855689463	6.321543339	0	0	315.3005119	0	33.31439633	0	354.1731224	0	108.079077	44.51741269	6.508057803	0	0	0	6.058116137	312.5755688	0	0	7011.959048	14.06750172	0	10.1441424	1.13540028	0.879665105	116.4522263	51.74578844	0	4.320674997	0	0.429450696	0	0	11.3123037	8.612241028	3322.224647	0.684385022	2.020182157	3.324261346	25.38139609	0	258.2507812	253.5918901	34.57769247	341.5797737	8700.268463	24.10966925	0	1155.351503	0	1.915185091	0	0	0	579.2005179	63.74509482	13.19433377	424.0262641	0.836662602	0	4.343847936	0	0	28.81600793	0.838835907	1.181410696	1.193697954	0	0	3.104999114	0	0	0	0	k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Enterobacteriales: f__Enterobacteriaceae: g__: s__
OTU_1216	82.90810177	89.84463958	21.75667066	2.333793581	1009.08068	36.4931009	10.07245416	27.7870856	72.36671484	36.96619634	38.03292882	56.37959228	12.07921945	21.64461717	15.0750632	87.68554799	15.05371762	11.59868259	1.898663559	0.991539785	49.27508227	86.11873138	0	4.66401638	33.48174004	31.77098157	0	16.52075879	3.619809237	25.76793709	7.300756086	36.32277829	13.80127086	36.33400144	90.15810813	5.900525497	18.28976247	2.62142252	30.66290251	10.4989222	6.520919392	23.41291828	12.46951061	24.53577939	0	10.84121678	62.25562668	1.077180061	26.2101849	3.916855219	49.6944664	1.23157025	46.62952457	31.69564847	7.8544221	8.125729504	5.781352393	5.574671455	37.24727737	6.845515707	82.18006341	18.05950183	12.66940969	10.98608055	34.95727507	16.0402649	64.00791692	69.08921279	23.97902272	96.35965899	5.744182283	0	0	2.982152821	13.66258545	3.634869682	51.89163038	32.15274437	18.14541454	7.696991271	0	15.14456617	4.05765696	84.01962071	5.277990633	45.3821176	36.06524649	95.18562319	7.201124995	0	15.46022505	2.809388799	11.05357402	154.8371569	23.68366283	29.16199892	118.3986088	49.15776583	27.00962343	25.38139609	5053.314365	9.448199313	4.638876039	9.020267602	3.712823627	2.887576656	8.555043927	26.83929154	157.7671402	5.340026866	6.703147819	6.576341948	27.34693009	11.73628623	11.1862761	0	12.31471152	18.23768878	21.75322765	88.58680619	4.343847936	23.09802229	10.28162267	38.4213439	18.45438995	40.16796366	19.69601624	3.162240437	22.90450971	19.40624446	5.816095512	7.11572256	4.222533564	8.156459488	k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Sphingomonadales: f__: g__: s__
OTU_112	5.92200727	0	10.04154031	0	0	0.544673148	0.774804166	0	0	0	2.07452339	0	0	0	0.793424379	35.65236567	6.386425658	0	0	0	0	7.141553334	122.680888	2290.032042	15.67230385	2.443921659	0	118.6490859	0	27.60850403	0	90.80694572	331.2305006	611.2661418	1722.395524	31.46946932	0	1.31071126	0	101.0521262	16.30229848	289.7348637	0	4.089296565	0	0	1611.42825	0	6618.071687	4681.621201	1776.977936	0	0	3.818752828	8.568460473	0	0	276.5037042	0	0	0	9.029750913	0	15.38051278	0	6.169332653	0	889.4327078	14.65384722	4176.019275	9.33429621	8.282982658	0	0	46.24259692	1.211623227	325.6506253	0	0	0	0	0	0	0	0	0.85626637	48.60968005	242.656307	0	201.0940895	0	0	0	0	486.5916181	0	0	1.346788105	0	0	49.84894248	0	0	78.67677853	96.5334143	21.94558258	38.10883204	5.751276758	0	5.340026866	1.915185091	0	42.26343741	0	0	0	2.638866754	0	1.673325204	0	0	0	26.17140315	0	53651.10576	37.41133871	2.387395908	0	0	1.552499557	0	0	0	1.631291898	k__Bacteria: p__Bacteroidetes: c__Bacteroidia: o__Bacteroidales: f__Bacteroidaceae: g__Bacteroides: s__
OTU_1712	3.948004846	0	0	0	0	0.544673148	0	0	0	0.586765021	0	0	1.207921945	0	0	3.854309802	0	0	3.797327118	8.923858068	0	0.420091373	106.2590369	111.0035898	11.39803916	1.221960829	0	31.53963042	0	5.521700806	0	7.264555658	30.5599569	12.82376521	39.44417231	11.80105099	0	0	0	4.593278464	53.79758498	7.804306093	0	0	211.8264116	35.62114085	247.2179958	0	21.11376006	83.23317341	2.404570955	0	0	0	0	0	0	17.83894866	0	0	0	1.805950183	0	0	0	2.467733061	0	126.5423476	3.996503787	111.9855496	0	0	0	0	1.576452168	4.84649291	0	0	0	0	0	0	0	0	0	0	3.13610839	5.36257032	0.720112499	9.608591306	0	0	0	0	0	0	0	0	0	0	26.39061661	22.0457984	10.05089808	5.011259779	0	1.155030662	0	0	0	0	0	6.576341948	4.972169107	0	0	1.677502495	3.518489005	56.99277743	0	0	0	0	0.93469297	0	4462.607024	21.65919609	0	0	0	104.7937201	0	0	0	0	k__Bacteria: p__Firmicutes: c__Clostridia: o__Clostridiales: f__: g__: s__
OTU_47540	3.948004846	10.15635056	1.673590051	26.44966058	6.595298561	4.902058329	106.1481708	1.916350731	0	25.81766094	51.86308475	32.70016352	8.455453616	18.03718098	7.140819411	5.781464703	10.03581175	15.46491012	18.98663559	23.79695485	6.31731824	4.621005098	15.45585991	8.395229483	11.39803916	10.99764747	16.53228276	38.29812265	150.9977568	3.681133871	20.44211704	7.264555658	8.872245552	10.68647101	7.513175677	11.80105099	0	2.883564772	7.300691074	3.937095826	22.82321787	75.11644615	5.819104952	32.71437252	28.35471651	585.4257062	56.84209393	9.694620545	1.456121383	16.64663468	5.610665562	3.694710749	1.295264571	6.110004525	10.71057559	4.643274002	6.607259878	4.459737164	4.655909671	62.46533082	15.80385835	671.8134679	5.278920705	3.295824166	16.83128059	0	4.364176154	2.909019486	0	7.812945323	104.8313267	205.2996416	4.069135821	8.946458464	11.56064923	10.90460905	13.07505647	9.751242144	5.443624362	7.696991271	97.0657619	0.946535386	11.49669472	45.98371133	7.916985949	6.850130958	14.11248776	44.24120514	12.24191249	45.98397268	7.300661829	9.130513596	72.95358852	12.01932268	66.74486797	8.972922746	59.5414969	4.040364315	33.65814613	38.77713292	1.95486049	34.64339748	7.731460065	25.05629889	33.41541264	14.72664094	24.88740052	4.792730632	4.822576338	4.854569878	9.575925455	2.630536779	0	30.17902174	3.728758699	26.84003993	29.90715654	10.25869994	0.836662602	5.177151011	13.03154381	3.29971747	54.21219224	22.41245061	7.549523161	15.75214261	6.565338747	19.60589071	5.726127429	12.41999646	2.908047756	1.58127168	12.66760069	3.262583795	k__Bacteria: p__Actinobacteria: c__Actinobacteria: o__Actinomycetales: f__Corynebacteriaceae: g__Corynebacterium: s__
OTU_97	1135.709394	188.2831143	141.4183593	143.9172708	83.85451027	86.05835734	330.0665748	473.3386306	0	27.577956	20.7452339	1315.899684	783.9413424	833.3177612	4224.984818	1634.227356	677.417293	12.08196103	27050.25972	3.966159141	78.33474618	352.4566616	1222.944915	957.9889644	128.2279406	2146.985177	214.9196759	1091.121024	137.0356354	605.5465217	302.9813776	18.16138914	262.2241463	168.846242	732.5346285	66.8726223	101.9001052	293.33718	186.4109788	414.0512444	590.1432049	502.4022048	290.9552476	429.3761393	892.3396078	3932.264201	946.4659766	38.77848218	451.3976288	7.833710438	414.3877279	887.96215	1546.545898	137.8569771	139.9515211	30.76169027	588.0461291	768.1897265	1452.643818	53.05274673	123.2700951	460.5172966	3370.062978	569.0789727	458.9760745	419.5146204	198.8124692	191.2680312	105.2412664	179.6977424	562.9298638	265.0554451	199.3876552	2162.806334	117.7084285	180.5318609	48.62286626	666.5105779	544.9672833	1323.882499	295.4175362	4063.47641	424.7014285	13.62480336	681.7404567	422.9955867	109.7637937	112.6139767	385.2601872	260.8046211	277.4251495	1091.447548	13.26428882	731.7646457	127.0305552	197.4043004	320.2921902	355.5520597	404.7288188	9.165504145	299.0936549	814.1198408	2242.896565	774.2396359	29.70258902	107.7066093	423.86354	434.2213953	257.6633643	343.7035473	1739.945655	849.6633797	706.876708	958.1839402	273.4423046	30.19504492	1080.176124	981.4156274	589.0104718	1218.931444	247.5993324	104.7660297	1315.113008	1578.476879	2783.257539	606.063687	104.448571	289.028776	123.6843525	3860.290148	463.8336171	1848.506594	1655.233157	661.4888645	k__Bacteria: p__Firmicutes: c__Bacilli: o__Lactobacillales: f__Aerococcaceae: g__Alloiococcus: s__
OTU_11626	44076.18411	24761.18267	24493.82719	11027.9526	5486.346217	10385.28291	5653.746	5281.462615	3925.89428	9658.739016	18610.54933	1346.344664	2211.705081	5079.270164	6052.241163	2465.794696	2219.282916	4759.326089	4592.867149	14236.52824	5216.841403	5180.146715	10389.23583	1290.066931	1285.841293	839.4870899	3785.892752	2195.008088	1228.666678	2972.515601	2560.375159	8307.019394	4324.726804	1408.476879	1474.460727	7815.246021	8064.478837	2558.770522	4042.636004	9966.101901	4906.991842	1958.880829	2641.873648	29888.66859	1737.97733	3955.49538	2563.307759	1713.793476	53891.05239	42801.43541	62546.89816	10757.76613	19213.95465	992.8757353	3585.18667	16278.73824	7248.989993	13837.44949	3296.384047	3915.634984	1532.97426	3917.105946	4973.799088	7309.039393	5668.257417	15768.81426	4252.647208	3231.193394	10934.43436	1035.215255	3763.157418	5577.405537	3942.99261	23409.89965	3658.945481	1674.4633	3258.549231	4975.505417	10171.1097	5580.318672	907.3538612	9031.840649	1471.576924	1655.413608	8472.05463	1023.238312	9336.194678	5896.146067	14335.27953	603.9685963	7797.106833	6438.41678	853.3359142	400.8797624	2523.386621	1695.882399	1510.437743	3123.201615	1411.564474	1689.977957	4400.390962	1174.726115	3247.213227	1131.041332	1150.975324	365.8559623	2360.414393	1755.097957	2575.944704	3572.96343	293.9809115	1304.746243	3224.451666	3551.064891	1037.837838	1154.121717	3023.261677	2245.515431	19068.37736	1596.288228	11936.02536	11537.46213	5927.822813	1533.651978	2132.320875	1635.466207	19066.34057	4512.517104	14552.38025	3333.216549	13554.41059	11144.01216	4991.034673	3349.857912	k__Bacteria: p__Cyanobacteria: c__Chloroplast: o__Streptophyta: f__: g__: s__
OTU_7	4466.509483	19918.94722	12135.20146	87868.10624	14045.15938	25034.26721	34034.8226	16993.24011	11512.33822	10511.30859	21622.06579	60999.33607	25064.38036	33253.34685	15632.04712	31356.73739	19343.1148	26800.20596	32808.9063	40674.94507	21759.37095	11841.9557	38786.48044	33912.0631	3178.628172	35067.83188	15854.45917	13245.89383	54215.95141	10835.41755	44608.34976	16305.29517	13955.05645	37020.07287	26365.61175	23631.60462	1392.634771	6796.824311	4930.886752	10709.55683	42157.74387	20749.69883	21882.32852	49345.54164	67462.54228	196540.419	16572.62827	23801.37062	3345.438878	61473.08424	9978.16794	17200.11011	18822.78475	10882.68181	29338.40866	17526.03772	19171.79044	8318.524746	9912.431691	15005.37043	39737.22143	198889.2936	13387.34291	5841.299031	32897.38527	9244.128048	12205.14598	11415.71972	1465.384722	21307.20405	28656.28937	63278.43766	3995.891376	15111.31388	21817.57252	18245.83418	33440.27412	18115.43598	23055.56371	14639.6774	139257.0131	1914.841085	32601.24485	14384.95385	16901.88534	18218.77955	25443.24737	146592.5629	22721.7097	89431.96358	19333.44087	13376.20242	150295.4459	36323.10017	16016.61525	9244.353659	19200.42179	10014.71635	86978.88258	15405.09735	2429.891589	17183.12515	17456.86368	58854.23935	48938.72823	18151.30686	69484.84451	12800.42497	10713.00887	18909.03513	9652.532859	8099.422743	6911.315059	77673.2572	11058.25538	34982.63704	77191.25065	24168.3572	5775.481941	14156.05658	28910.04556	6980.552308	17018.88959	78491.60382	21732.56067	30696.20031	28484.61743	57173.30711	9814.582413	21901.11125	3364.611253	9759.608809	22898.79952	9513.694347	k__Bacteria: p__Actinobacteria: c__Actinobacteria: o__Actinomycetales: f__Corynebacteriaceae: g__Corynebacterium: s__
